city,title,location,rating,room_type,price,guests,beds,bathrooms
MIA,Miami Modern Apartment in Historic District 10,Little Haiti,4.63,Entire apartment,69.00,4.00,2.00,1.00
MIA,# Loft 3 - 3 bedrooms - Townhouse & heated Pool,Little Havana,4.44,Entire condominium,138.00,12.00,5.00,2.00
MIA,# 1020 Port of  Miami 2/2 with Jacuzzi and pool,Little Havana,4.43,Entire condominium,105.00,6.00,4.00,2.00
MIA,Miami Opera Tower Penthouse,Edgewater,4.69,Entire condominium,96.00,3.00,1.00,1.00
MIA,***Miami Home -***Following Cleaning Guidelines***,Buena Vista,4.23,Entire apartment,148.00,12.00,10.00,2.00
MIA,*Cocoteo House  Following CLEANING Guidelines*,Coconut Grove,4.57,Entire house,310.00,12.00,6.00,2.50
MIA,0-3931 Take your Breath Away Panoramic Penthouse,Edgewater,4.96,Entire apartment,132.00,4.00,3.00,2.00
MIA,"Miami Brickell Downtown, Luxurious Apt /Ocean View",Downtown Miami,4.93,Entire loft,101.00,4.00,2.00,1.00
MIA,200813 Cozy City View Unit on 20th floor w/balcony,Coconut Grove,4.90,Entire apartment,109.00,2.00,1.00,1.00
MIA,"Private Bedroom w/ waterviews, pool and parking.",North Bay Village,4.56,Private room,36.00,2.00,1.00,1.00
MIA,Luxury Apt in Downtown Miami with free parking,Edgewater,4.65,Entire condominium,130.00,4.00,2.00,1.00
MIA,2/2 apt with amazing water view,Brickell,4.80,Entire apartment,145.00,5.00,2.00,2.00
MIA,Penthouse on 43rd FL/BED ON BALCONY/Luxury Living,Brickell,4.81,Entire condominium,88.00,5.00,1.00,1.00
MIA,Modern 1 bedroom with stunning city and ocean view,Edgewater,4.47,Entire apartment,145.00,5.00,4.00,1.00
MIA,Free ParkingOcean Balcony View 24h Checkin  WIFI,Coconut Grove,4.89,Entire condominium,87.00,4.00,2.00,1.00
MIA,Miami Modern Studio in Historic District 14,Buena Vista,4.59,Entire apartment,59.00,2.00,1.00,1.00
MIA,Airport's closest deal and close to everything.,Flagami,4.75,Entire guest suite,51.00,3.00,1.00,1.00
MIA, ICON Brickell DELUXE Modern Condo 46th floorSPA,Brickell,4.50,Entire condominium,100.00,4.00,2.00,1.00
MIA,# 919  Designer 2/2  with Heated pool,Little Havana,4.76,Entire condominium,104.00,6.00,3.00,2.00
MIA,Yve Hotel 5  Savvy Double,Downtown Miami,3.80,Hotel room,95.00,4.00,2.00,1.00
MIA,Sleek and Modern  Apt. in Miami,Coral Terrace,4.93,Entire apartment,57.00,4.00,1.00,1.00
MIA,Beautiful and comfortable house with pool in Miami,West Flagler,4.67,Entire house,174.00,6.00,3.00,1.00
MIA,Miami / Brickell Lux Townhouse Room,Brickell,4.70,Private room,89.00,2.00,1.00,1.00
MIA,BOHO Bungalow  Tiny House on Wheels MIMO District,Upper East Side,4.95,Tiny house,76.00,2.00,1.00,1.00
MIA,Magical Photographic (Private) room in Wynwood Inn,Edgewater,4.71,Private room,45.00,2.00,1.00,1.50
MIA,Studio Apartment,Auburdale,4.80,Entire apartment,54.00,2.00,1.00,1.00
MIA,Wynwood Place 8 | 2BD with balcony  FREE Parking,Wynwood,4.79,Entire apartment,108.00,6.00,5.00,1.00
MIA,Brickell Oasis/Private Backyard/Parking on Premise,Coral Way,4.92,Entire guest suite,95.00,2.00,2.00,1.00
MIA,Sextant | Waterfront Chateau | Pool  Hot Tub | Directly on the Miami River,Allapattah,4.78,Entire house,327.00,10.00,5.00,2.50
MIA,Centralized Private Room -near Calle Ocho!,Auburdale,4.79,Private room,26.00,2.00,1.00,1.00
MIA,Private Studio/ 2 private entrances/drive way,Coral Way,4.84,Entire guest suite,50.00,2.00,1.00,1.00
MIA,Charming house in Coral Way,Coral Way,4.68,Entire guesthouse,61.00,4.00,2.00,1.00
MIA,*Brickell Residence* Following CLEANING Guidelines,Brickell,4.63,Entire apartment,194.00,6.00,4.00,2.00
MIA,Cozy  Studio Miami,West Flagler,4.88,Entire house,85.00,3.00,2.00,1.00
MIA,River Villas,Little Havana,4.67,Entire apartment,55.00,3.00,2.00,1.00
MIA,# 918  Lux living 2/2 with hot tub and pool,Little Havana,4.63,Entire condominium,99.00,8.00,3.00,2.00
MIA,"Classic West Brickell Mansion, Sleeps 22",Coral Way,4.74,Entire house,310.00,16.00,17.00,4.00
MIA,Unit B- Miami Wynwood place with Private entrance,Edgewater,4.40,Entire guest suite,57.00,2.00,1.00,1.00
MIA,Miami Modern Studio in Historic District 12,Little Haiti,4.58,Entire apartment,63.00,2.00,1.00,1.00
MIA,Elegant Brickell Villa/Free Parking/Free Bikes.,Coral Way,4.68,Entire house,110.00,6.00,3.00,1.00
MIA,Dreamy Miami Hideaway,Buena Vista,4.98,Entire guesthouse,123.00,2.00,2.00,1.00
MIA,lnner City Miami Cozy Private Studio,Little Haiti,4.81,Entire guest suite,40.00,3.00,2.00,1.00
MIA,GORGEOUS AND COMFORTABLE HOME,North Bay Village,4.74,Entire house,324.00,10.00,5.00,2.00
MIA,The LUXE Miami - APT #15: Luxury Apt Near Brickell,Little Havana,4.59,Entire apartment,113.00,8.00,4.00,1.00
MIA,MIAMI's Best Highrise Oceanview 2/2 ,Edgewater,4.68,Entire apartment,299.00,6.00,2.00,2.00
MIA,Miami Opera Tower Penthouse,Edgewater,4.69,Entire condominium,126.00,3.00,1.00,1.00
MIA,Sextant | 2-Story Waterfront Condo #10 | Heated Pool | 10 mins to Miami Beach,North Bay Village,4.82,Entire apartment,201.00,4.00,5.00,2.00
MIA,Charming house in Coral Way,Coral Way,4.68,Entire guesthouse,61.00,4.00,2.00,1.00
MIA,Sextant | 2-Story Waterfront Penthouse #13 | Heated Pool | 10 mins to Beach,North Bay Village,4.96,Entire apartment,434.00,6.00,8.00,2.00
MIA,"Miami Wynwood, Design District & Midtown Center",Buena Vista,4.73,Entire apartment,66.00,2.00,1.00,1.00
MIA,"Miami Brickell Downtown, Luxurious Apt /Ocean View",Downtown Miami,4.93,Entire loft,150.00,4.00,2.00,1.00
MIA,Cozy and Centrally located Villa in Miami,Coral Way,4.82,Entire villa,120.00,4.00,2.00,1.00
MIA,Miami Designer Apartment Unit 4,Buena Vista,4.79,Entire apartment,70.00,4.00,2.00,1.00
MIA,Modern Home Great Location #1,Auburdale,4.95,Entire house,79.00,8.00,3.00,1.00
MIA,EXCLUSIVE APARTMENT IN MIAMI,Midtown,4.75,Entire apartment,99.00,3.00,1.00,1.00
MIA,Gorgeous 1-Bedroom Apartment at ICON Brickell,Brickell,4.77,Entire apartment,82.00,4.00,1.00,1.00
MIA,Charming House in Miami Design District Area,Buena Vista,4.24,Entire house,96.00,6.00,3.00,2.00
MIA,Comfy & Convenient Shared Apartment In Miami 420f,Buena Vista,4.61,Private room,40.00,2.00,1.00,1.50
MIA,Modern Studio in the Heart of Miami,Auburdale,4.84,Entire guest suite,51.00,2.00,1.00,1.00
MIA,The house near Miami airport beautiful place,Flagami,4.90,Entire house,100.00,4.00,2.00,1.00
MIA,# 1018  Mins From The Beach 2/2 with heated pool,Little Havana,4.55,Entire condominium,107.00,8.00,3.00,2.00
MIA,Unit A- Miami Wynwood place with Private entrance,Edgewater,4.66,Entire apartment,66.00,2.00,1.00,1.00
MIA, Conrad Hilton PREMIUM 5-Star Condo Floor 30 SPA,Brickell,4.37,Entire condominium,76.00,3.00,2.00,1.00
MIA,#1221 Lucky 1/1 Penthouse with Jacuzzi,Little Havana,4.39,Entire condominium,95.00,4.00,2.00,1.00
MIA,"EastPrivate Studio/Shenandoah,Coralway,Airport,LH",Coral Way,5.00,Entire guest suite,43.00,2.00,1.00,1.00
MIA,Spectacular 2 bedroom 51st floor direct ocean view,Edgewater,4.51,Entire apartment,289.00,8.00,4.00,2.00
MIA,"Private studio in wynwood, Miami. #4",Wynwood,4.81,Private room,40.00,2.00,1.00,1.00
MIA,"PENTHOUSE Lux 2/2 Oceanview, Parking & Gym",Edgewater,4.78,Entire condominium,169.00,6.00,2.00,2.00
MIA,Mi casa Tu casa,West Flagler,4.77,Entire apartment,78.00,6.00,3.00,1.00
MIA,Newly-Renovated 3/2 in Trendy Wynwood Art District,Wynwood,4.88,Entire apartment,115.00,10.00,5.00,2.00
MIA,"2bedroom 2bathroom great view, free parking + gym",Edgewater,4.93,Entire apartment,122.00,4.00,2.00,2.00
MIA,BEST OCEAN VIEW  Balcony - Pool - Gym - Parking !,Coconut Grove,4.73,Entire condominium,84.00,2.00,1.00,1.00
MIA,"Magical, unique world in heart of Miami  / 1 bunk",Edgewater,4.81,Shared room,19.00,1.00,2.00,2.50
MIA,*Brickell Residence* Following CLEANING Guidelines,Brickell,4.63,Entire apartment,185.00,6.00,4.00,2.00
MIA,West Little Havana.,Auburdale,4.82,Entire townhouse,66.00,4.00,2.00,1.00
MIA,Fantastic views of Miami-King Bed Private Condo!,North Bay Village,4.68,Entire condominium,47.00,4.00,0.00,1.00
MIA,Private room in Artist home,Coral Way,4.88,Private room,48.00,2.00,1.00,1.00
MIA,Modern Downtown Miami Loft - 4 Miles to Beach!,Downtown Miami,4.88,Entire loft,171.00,5.00,2.00,2.00
MIA,"PENTHOUSE Lux 2/2 Oceanview, Parking & Gym",Edgewater,4.78,Entire condominium,163.00,6.00,2.00,2.00
MIA,Spacious room in beautiful home,Coral Way,4.66,Private room,40.00,2.00,1.00,1.00
MIA,South Miami Tropical Cottage/near UM/ Coral Gables,South Miami,4.92,Entire guest suite,68.00,2.00,1.00,1.00
MIA,The LUXE Miami - APT #22: Luxury Apt Near Brickell,Little Havana,4.62,Entire apartment,54.00,2.00,1.00,1.00
MIA,Private room & common space at Brickell,Brickell,4.79,Private room,53.00,2.00,1.00,1.00
MIA,BOHO Bungalow  Tiny House on Wheels MIMO District,Upper East Side,4.95,Tiny house,76.00,2.00,1.00,1.00
MIA,Cozy  Studio Miami,West Flagler,4.88,Entire house,85.00,3.00,2.00,1.00
MIA,"Miami Beach Mid-Beach Room with Queen Bed Near the Ocean, with Pool, Restaurant, Beach Amenities",boutique hotel,4.39,Room,61.00,2.00,1.00,1.00
MIA,Beautiful and comfortable house with pool in Miami,West Flagler,4.67,Entire house,174.00,6.00,3.00,1.00
MIA,Cozy Apartment in Hialeah Miami lnt. Airport,Hialeah,4.76,Entire apartment,52.00,3.00,2.00,1.00
MIA, Conrad Hilton BEAUTIFUL 5-Star Condo floor 29! ,Brickell,4.53,Hotel room,79.00,3.00,2.00,1.00
MIA,Cute house. Close to the airport and little Havana,Auburdale,4.86,Entire house,61.00,4.00,2.00,1.00
MIA,Wynwood Place 8 | 2BD with balcony + FREE Parking,Wynwood,4.79,Entire apartment,108.00,6.00,5.00,1.00
MIA,Private Studio for Budget Traveler,Coral Gables,4.40,Private room,40.00,2.00,1.00,1.00
MIA,# 1017 + Modern Apt 2/2 with heated pool,Little Havana,4.59,Entire condominium,104.00,8.00,3.00,2.00
MIA,145# 1     ENTIRE 2 BEDROOM HOUSE IN MIDTOWN,Buena Vista,4.07,Entire house,51.00,6.00,2.00,2.00
MIA,^2 Bedroom Apt -  Love Pop Miami,Edgewater,4.53,Entire condominium,140.00,6.00,3.00,2.00
MIA,Brickell Oasis/Private Backyard/Parking on Premise,Coral Way,4.92,Entire guest suite,95.00,2.00,2.00,1.00
MIA,CHARM  MIAMI-CORAL GABLES-BEACHES,Coral Gables,4.96,Entire house,100.00,4.00,2.00,1.00
MIA,Sonder | 17WEST | Divine 3BR + Balcony,South Beach,5.00,Entire apartment,179.00,10.00,5.00,3.50
MIA,Gables Grove Room,Coral Way,4.85,Entire townhouse,62.00,2.00,1.00,1.00
MIA,Airport's closest deal and close to everything.,Flagami,4.75,Entire guest suite,50.00,3.00,1.00,1.00
MIA,Modern Home Great Location #2,Auburdale,4.93,Entire house,85.00,8.00,4.00,1.00
MIA,Nice Shared Room close Miami Airport 4a,Brownsville,4.30,Shared room,16.00,1.00,1.00,1.00
MIA,# 1020 Port of  Miami 2/2 with Jacuzzi and pool,Little Havana,4.43,Entire condominium,105.00,6.00,4.00,2.00
MIA,Casa Shenandoah (second floor),Coral Way,4.93,Entire cottage,60.00,4.00,0.00,1.00
MIA,^100% Miami _ Sea View Jacuzzi +   3 Queen Beds,Edgewater,4.42,Entire condominium,121.00,7.00,4.00,2.00
MIA,# 1017 + Modern Apt 2/2 with heated pool,Little Havana,4.59,Entire condominium,87.00,8.00,3.00,2.00
MIA,Charming guest house w/ pool,Coral Way,4.93,Private room,69.00,2.00,1.00,1.00
MIA,Cool and Cozy Apartment in the Heart of Miami!,Little Havana,4.94,Entire apartment,38.00,5.00,2.00,1.00
MIA,145# 3 Studio near Wynwood in Midtown,Buena Vista,4.50,Entire house,30.00,2.00,1.00,1.00
MIA,Mi casa Tu casa,West Flagler,4.77,Entire apartment,75.00,6.00,3.00,1.00
MIA,Sonder | Wynwood Walls | Chic Studio + Parking,Wynwood,4.80,Entire apartment,77.00,2.00,1.00,1.00
MIA,3C -Comfy shared room 5 minutes from Airport,Brownsville,4.31,Shared room,13.00,1.00,1.00,1.00
MIA,The LUXE Miami - APT #22: Luxury Apt Near Brickell,Little Havana,4.62,Entire apartment,50.00,2.00,1.00,1.00
MIA,West Little Havana.,Auburdale,4.82,Entire townhouse,64.00,4.00,2.00,1.00
MIA,"EastPrivate Studio/Shenandoah,Coralway,Airport,LH",Coral Way,5.00,Entire guest suite,43.00,2.00,1.00,1.00
MIA,2/2 Downtown Brickell Luxurious Apartment (2LXWV),Brickell,4.85,Entire apartment,206.00,4.00,2.00,2.00
MIA, EXCLUSIVE Luxury Studio with FREE Parking  27,Brickell,4.87,Entire apartment,98.00,3.00,2.00,1.00
MIA,5 Stars-3 BEDROOM LUXURY HOME by Life is good inc.,Hialeah,4.67,Entire house,195.00,8.00,4.00,2.50
MIA,Private studio/exterior entrance,Coral Way,4.50,Entire guest suite,41.00,2.00,1.00,1.00
MIA,Miami Beach view -Room in Luxury Apartment-Miami,Downtown Miami,4.60,Private room,90.00,2.00,1.00,1.00
MIA,Miami little river Gem,Little River,4.80,Entire apartment,112.00,4.00,3.00,2.00
MIA,New 1/1 cottage with kitchen near airport,Miami Springs,4.89,Entire cottage,45.00,3.00,1.00,1.00
MIA,PRIVATE Summer Guesthouse Near Key BISCAYNE Beach,Coral Way,4.35,Entire guesthouse,76.00,2.00,1.00,1.00
MIA,Spectacular 2/2 Ocean & City views. Free Parking!,Edgewater,4.74,Entire condominium,125.00,6.00,3.00,2.00
MIA,Comfy Miami Room in House,Upper East Side,4.50,Private room,19.00,2.00,1.00,1.00
MIA,The LUXE Miami - APT #20: Luxury Apt Near Brickell,Little Havana,4.44,Entire apartment,94.00,5.00,3.00,1.00
MIA,Unit 4- Miami Wynwood place with Private entrance,Edgewater,4.67,Entire apartment,70.00,2.00,1.00,1.00
MIA,Luxurious Safe Haven In Prime Miami,Coconut Grove,4.85,Entire house,752.00,10.00,5.00,3.50
MIA,15 GUESTS LUXURIOUS SOUTH BEACH SUITE WITH ROOFTOP,South Beach,4.57,Entire condominium,356.00,16.00,12.00,3.00
MIA,Modern Studio in the Heart of Miami,Auburdale,4.84,Entire guest suite,51.00,2.00,1.00,1.00
MIA,Awesome SUITE in 5 Hotel Mondrian,South Beach,4.52,Entire apartment,106.00,4.00,2.00,1.00
MIA,LUXURIOUS SOUTH BEACH HOTEL ROOM,South Beach,4.75,Entire apartment,153.00,6.00,4.00,2.00
MIA,Sextant | 2-Story Waterfront Condo #1 | Heated Pool | 10 mins to Miami Beach,North Bay Village,4.82,Entire apartment,201.00,4.00,5.00,2.00
MIA,Selah Miami- 4Bedroom house 10 mins to South Beach,Buena Vista,4.90,Entire house,195.00,8.00,5.00,2.00
MIA,Waterfront Spacious Luxury Studio at IconBrickell,Brickell,4.89,Entire condominium,70.00,2.00,2.00,1.00
